Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
437,438,安娜再给菊,:#罗志祥周扬青分手##罗志祥手机#周扬青发文宣布与罗志祥分手，因为看从罗志祥手机发现出轨了，罗志祥还怪她看了自己的手机，俩人相处了九年，最后以这种原因分手，说可惜也谈不上了吧。。。,0,0,0,04月23日
438,439,用户7436050282,:#罗志祥［超话]##罗志祥周扬青宣布分手。#姐妹们和我一起吃瓜。没想到是真的。想要内幕的扣1 化州市 用户7436050282的微博视频,0,0,0,04月23日
439,440,绿橙TV,:周扬青发文宣布已与罗志祥分手，称男方有一部专门用来聊妹的手机，与他人有多份不正当关系，她还直呼罗志祥太渣了，一点都不值得#罗志祥周扬青分手#,0,0,0,04月23日
440,441,新浪上海,:#罗志祥周扬青分手#今天，周扬青在微博发长文宣布已与罗志祥分手了，称分手的起因是罗志祥怪她看了自己的手机。你会介意另一半看你手机吗？ 你介意另一半看你手机吗？,1544,7,9,04月23日
441,442,蒝點D,:周扬青发文宣布与罗志祥分手，并怒称“你真的太太太太太 X100 渣了！！！” 蒝點D的微博视频,0,0,0,04月23日
442,443,n7的叶子491228999,:【金牌娱乐】罗志祥与周扬青二人，一直以来是娱乐圈中一对模范CP。这对情侣不仅早早公布了恋情，而且经常见 周扬青宣布和罗志祥分手：男方有一部专门用来撩妹的手机，和多人有不正当关系http://t.cn/A6wuoZzL,0,0,0,04月23日
443,444,圈内毒舌,:自周扬青宣布分手后，终于#罗志祥回应#了，网友表示；一上午疯狂上线，等了整整一上午的回应，结果就这？就这？ 对于这样的回应你们怎么看？,11934,112,117,04月23日
444,445,琼瑶古龙,:#腾讯新闻#娱乐小婕扒:4月23日，周扬青在某社交平台上发文，宣布自己与罗志祥分手一事。她在文中透露，罗志祥有另一部专门用来撩妹的手机，“原来我不在的几乎每一天 ，你都会约女生来家里，关键还都是不同的”，“更过分的是，你们还会经常举行正常人都无法想象的‘多人运动’”，并称其与多位女工作人员有过不正当的关系。天呐，看完后我真的想吐，罗志祥现在真的有点恶心了。http://t.cn/A6w3qQdE来自@腾讯新闻,1,0,0,04月23日
445,446,快刀家,:#正能量的娱乐搞笑[超话]#周扬青放出重磅爆料，或宣告罗志祥演艺生涯终结！4月23日早上，周扬青发布长文宣布与罗志祥分手。周扬青在给罗志祥的信中详述了分手原因，然而在分手原因中却可以看到周杨青直接公布了罗志祥的各种渣男行为。?在周扬青给罗志祥的分手信中可以看到，她把前男友罗志祥的乱搞男友关系统统公布了出来，如果这些事实是真实的，可能罗志祥的演艺生涯就要终止了。罗志祥曾经阳光向上的艺人形象也将不复存在。?来看一下周扬青公布的主要“分手原因”：罗志祥另一部专门用来撩妹的手机周扬青不在的几乎每一天，罗志祥都会约女生来家里，而且都是不同的女生#综艺大全#喜欢娱乐美女时尚电影视频的都来吧！那我们快快乐乐，烦恼放一边，朋友在身边，随着靓丽的风景一起成长，娱乐不需太当真，当真你就输了#明星视频榜#?罗志祥去到每一个城市，都可以约到酒店的女生罗志祥与旗下的女艺人、化妆师，都有长期的不正当男女关系痛斥罗志祥“多人运动”，也就是很多男女。?同时周扬青说她与罗志强在一起的大部分时间是很快乐的。所以她并不后悔，曾经有这么一段感情，尽管最后的结局很失败。?周扬青和罗志祥曾经是无数人眼中的“金童玉女”，两人的神仙爱情引得无数人艳羡不已。甚至罗志祥的一些粉丝从起初排斥两个人的恋情，到后来喜欢周杨青比喜欢罗志祥更多，都可以看得出外界有多看好这一对儿。从周扬青的言语中可以看出周扬青的情绪还是很稳定的，并不是因为一气之下口不择言，而且关于周扬青和罗志祥分手的传闻也已经有一段时间了，想必周扬青发出这段长文也是经过深思熟虑后的决定，长文中的内容或许是有一定可信度的，真是令人大跌眼镜。?没想到9年的爱情长跑最终却没有换来一个圆满的结局，这不仅仅令人感到惋惜，从周扬青的“控诉”中更让人们看到了罗志祥的“另一面”，如果周扬青所言属实的话，那真是颠覆了人们对罗志祥的印象。如果周扬青手里面有切实的证据，如果周扬青所说的是事实，那或许宣告了罗志祥演艺生涯的终结,7,0,1,04月23日
446,447,一只克拉可拉呀,:我觉得好震惊喏，没有想到过会是一个公用资源哈哈哈哈哈哈哈哈哈哈，简直了,2,0,0,04月23日
447,448,小熊人电影,:发布了头条文章：《周扬青宣布和罗志祥分手：男方有一部专门用来撩妹的手机，与多人有不》  周扬青宣布和罗志祥分手：男方有一部专门用来撩妹的手机，与多人有不,1,0,0,04月23日
448,515,萌神小记,:#新浪看点#周扬青宣布与罗志祥分手后，种种迹象表明：两人有望复合！周扬青宣布与罗志祥分手后，种种迹象表明：两人有望复合！,0,0,0,04月30日
449,516,匡威1970s万斯高帮vansAJ3腰果花,:24年前的今天Nike鞋，17岁 宣布跳过大学，将天赋带到NBA。在宣布这决定时，蜗壳还停顿了下，这是因为蜗壳的一个朋友曾和他赌5美元，赌蜗壳会毫不犹豫做这一决定。科比·有点皮·布莱恩特,1,0,0,04月30日
450,517,暧心人士,:【不受影响!周扬青宣布分手后晒照，分享贵妇下午茶笑容甜美】自周扬青发千字文宣布与罗志祥分手后，引发全网热议，今天，周扬青终于再次回到人们的视野了！她在小红书发了多张美图，喝贵妇下午茶，看起来心情十分不错！（via:咪咕视频） 暧心人士的微博视频,0,0,2,04月30日
451,518,狙击手伍德,:【周扬青宣布分手后晒照 分享贵妇下午茶笑容甜美】4月23日，周扬青宣布与罗志祥分手。4月29日，周扬青在某平台晒出了一组美照，分享近期打卡的下午茶。照片中，周扬青身穿黑色深V西装秀身材，妆容精致，笑容甜美。 周扬青宣布分手后晒照,3,1,0,04月30日
452,519,lilihongxinglai,:【周扬青宣布分手后晒照 分享下午茶露甜笑】4月23日，周扬青宣布与罗志祥分手。4月29日，周扬青在某平台晒出了一组美照，分享近期打卡的下午茶。照片中，周扬青身穿黑色深V西装秀身材，妆容精致，笑容甜美。http://t.cn/A6AbawcT,0,0,0,04月30日
453,520,娱乐趣事君,:#娱乐趣事快报#4月23日，周扬青宣布与罗志祥分手。4月29日，周扬青在某平台晒出了一组美照，分享近期打卡的下午茶。照片中，周扬青身穿黑色深V西装秀身材，妆容精致，笑容甜美。,2,0,0,04月30日
454,521,陕西青年网,:4月23日，周扬青宣布与罗志祥分手。4月29日，周扬青在某平台晒出了一组美照，分享近期打卡的下午茶。照片中，周扬青身穿黑色深V西装秀身材，妆容精致，笑容甜美。,0,0,0,04月30日
455,522,侦探诚信服务平台官博,:罗志祥周扬青分手 女方曾称找到替爸爸爱自己的人_演出周扬青发长文宣布已与罗志祥分手了一段时间，并曝罗志祥多次劈腿。2018年，两人曾在东京迪士尼过圣诞节，周扬青发文透露，因为身高矮看不到表演，罗志祥便背着她看完整场演出，并甜蜜告白：“爸爸，我终于找到一个可以接替你爱我的男人了”。http://t.cn/A6wBUg40,0,0,1,04月30日
456,523,Secrets20,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助 https://kefu.weibo.com/faqdetail?id=13216,0,0,0,04月29日
457,524,铜牛论坛,:《罗志祥把妹招数曝光 获女生芳心全靠同一招》新浪娱乐讯 4月29日，据台媒，罗志祥 上周与交往9年的女友周扬青宣布分手，遭女方全盘曝光他在感情生活上不正常男女关系、多人运动等种种渣男行径，震惊各界。http://t.cn/A6AyDbRh,0,0,0,04月29日
458,525,娱乐悟,:周扬青发文宣布与罗志祥分手，并怒称你真的太太太太太渣#周扬青 没有这样的闺蜜##周扬青闺蜜#娱乐悟的微博视频,0,0,0,04月29日
459,526,一诺的妈,:#罗志祥周扬青分手#继周扬青发长文宣布分手，罗志祥回应“感谢我们相识相恋的这段人生，我也不后悔”之后，表示承认犯过很多错误，是他不懂珍惜，会承担一切后果。对此你怎么看？ 深圳 你看好罗志祥周扬青的恋情吗？,253,2,3,04月29日
460,527,苏逗b,:罗志祥妈妈指责周扬青，这才是毁了罗志祥！有两点她没教罗志祥！这两天所有的关注点都聚焦在罗志祥身上。先是周扬青发长文宣布与罗志祥分手，并指出罗志祥多次连续出轨。随即罗志祥做出郑重道歉，对周扬青自己所有他伤害的人道歉。尽管事件对罗志祥的影响很大，但由于罗志祥道歉的诚恳且及时，所以周扬青没有后续的重锤连击，也没有引起网友的集体讨伐。但是今天罗志祥妈妈发表了一番评论，反而会将事件推向了不可预测的地步。有台媒报道称，罗志祥妈妈称感情的事情应该私下处理，不应该公开撕破脸，周扬青这是想毁了罗志祥。言语之中，对自己的儿子所作所为没有任何指责。曾经，周扬青和罗志祥妈妈的关系非常好，经常在网上互动。分手后，周扬青直接取关了罗志祥妈妈。而罗志祥妈妈生气的原因是认为自己把周扬青当作儿媳妇，儿媳妇却根本不顾及她和她儿子的脸面，要彻底把亲人毁掉。其实，周扬青解释过为什么指出罗志祥出轨的原因。她说这么做并不是为了毁掉小猪，而是因为不想让其他女生被欺骗。但是在受到罗志祥妈妈的这些指责后，周扬青会不会因此而发布手里的实锤证据，就很难说了。有网友说，罗志祥已经在坑里开始忏悔，看到了一丝曙光，可是她的妈妈勇敢地跳出来，向儿子伸出手去，往下又推了一把！从罗志祥妈妈的言论分析，她只看到了儿子是受害者。她说把周扬青当作儿媳妇，跟亲人一样看待，但当儿媳妇受到儿子伤害时，完全当成了外人。儿子对她来说是没有错的，即使错也不应该受到相应的惩罚，这就是溺爱，就是没有是非观，更没有知错就改的责任感。http://t.cn/A6wsKeqb,0,0,1,04月29日
461,528,中间词汇8S45,:周扬青宣布与罗志祥分手，他们曾合体跳舞，当初有多秀现在就多痛#日常吐槽#中间词汇8S45的微博视频,0,0,0,04月29日
462,529,是你让我变坏的qiuweimin,#罗志祥周扬青分手##罗志祥手机#周扬青发声明，宣布已经和罗志祥分手！看了这长文感觉三观已塌，你们品品！！,0,0,0,04月29日
463,530,用户6259313766,":#凤凰新闻#【罗志祥多人派对内幕曝光！身材好是基本条件，游戏输了还要当狗爬】4月23日，知名网红周扬青在社交平台发长文宣布和""小猪""罗志祥早已分手，长达9年的""猪扬恋""正式情断，控诉罗志祥出轨等&...罗志祥多人派对内幕曝光！身材好是基本条件，游戏输了还要当狗爬来自@凤凰新闻客户端",0,0,0,04月28日
464,531,铜牛论坛,:《周扬青背景正式曝光，父亲军人出身是中行副行长，政商界人脉雄厚》4月23日，周扬青发文正式宣布与罗志祥分手。不过就在网友们坐等罗志祥放锤反击时，罗志祥却频频偃旗息鼓，就连两份道歉声明明显也有主动示好的架势。http://t.cn/A6A2zeRQ,1,0,4,04月28日
465,532,有揸拿Pretend,:周扬青发文宣布分手！曝罗志祥出轨！http://t.cn/A6AA1bzu,0,0,0,04月28日
466,533,娱乐圈1号店,:#新浪看点#周扬青忍无可忍终于发文宣布与罗志祥分手!周扬青忍无可忍终于发文宣布与罗志祥分手!,0,0,0,04月28日
467,534,中時電子報新影視頻道,:【#罗志祥周扬青分手##罗志祥[超话]## 了？包緊緊身邊跟8保鑣 真相讓人傻眼】http://t.cn/A6AwtEWe周揚青日前發表公開信宣布和羅志祥（小豬）分手，還指控羅志祥4罪狀：約妹、私生活亂、與旗女藝人、化妝師有不正當男女關係，甚至進行多人運動，逼得小豬發文道歉，他的舞王形象一夕崩壞，不過微博近日則傳出羅志祥現身照，不過這其實是舊照，且羅志祥近日還在大陸自主隔離中。,2,0,0,04月28日
468,535,娱乐有饭,:#何超莲谈前男友#周扬青宣布与罗志祥分手后，何超莲评论表示感同身受：“你经历的我都经历过，我知道那有多痛，很佩服你的勇敢。”日前，何超莲接受电台节目采访时谈到过往感情经历，指男方多次“拈花惹草”，但自己总会为其找借口，也觉得自己年纪小容易被哄，“他可以解释称不是因为伤害我而做，讲得非常合理，说我还小没接触过，很多人都是这么做……” 自己也曾想改变对方，“这种男人很喜欢若即若离，令你觉得控制不到他，这段关系你永远占下风，然后女方反而会更加用力去讨好。”此外，何超莲妈妈也就是赌王三姨太，对女儿的感情教育是：反正都要被骗，年轻时多碰钉子总是好的。并且不限制女儿恋爱对象，但一定不可“一脚踏两船、两三星期就换一个。”http://t.cn/A6AZ11lg,169,29,26,04月28日
469,536,圈内小帅哥,:周扬青宣布与罗志祥分手，二人相恋9年曾恩爱你我#经典娱乐##周扬青再发声#http://t.cn/A6Ah9aHA,2,0,0,04月28日
470,537,重头戏,:#何超莲谈旧爱#据港媒，赌王三房千金何超莲日前在周扬青宣布与罗志祥分手的微博下留言表示“感同身受”后，令人联想起她曾经和比她大12年的台湾男歌手吴克羣的4年情。,61,12,41,04月28日
471,538,网剧通缉令,:#郭采洁再发律师函维权#“对于近日遭有心人士恶意炒作散布多年前已经澄清的不实谣言，更有网友对其侮辱诋毁，对于此等恶意行径，委托人已公开昭示将诉诸法律，不再姑息之决心。但仍有网友留言对其侮辱谩骂、映射诋毁，委托人委托本所发函警告。”在罗志祥与周扬青宣布分手后，有网友爆料称郭采洁与罗志祥有不正当的关系，4月24日，郭采洁在微博发文就此辟谣维权：“无中生有，造谣杜撰，邪恶诽谤，十年笑话，准备开告。”,2,0,0,04月28日
472,539,芒果追综,:周扬青宣布与罗志祥分手后，田馥甄在社交平台发文表达自己看法：勿让孩子成为恐怖情人，希望心智未成熟的孩子不要被网络畸形风气影响。,1,0,1,04月28日
473,540,牟建平谈艺术看市场,:《周扬青家庭背景正式曝光，父亲军人出身是中行副行长，政商界人脉雄厚》4月23日，周扬青发文正式宣布与罗志祥分手。周扬青的一则分手声明为网友们打开了新世界的大门，罗志祥这位“宝藏男孩”的黑历史也成了网友们茶余饭后用来打发时间的谈资。按照以往明星分手撕X的例子，女方发文……http://t.cn/A6AZaJEg,0,0,0,04月28日
474,541,芒果追综,:周扬青宣布与罗志祥分手后，田馥甄在社交平台发文表达自己看法：勿让孩子成为恐怖情人，希望心智未成熟的孩子不要被网络畸形风气影响。,1,0,1,04月28日
475,542,牟建平谈艺术看市场,:《周扬青家庭背景正式曝光，父亲军人出身是中行副行长，政商界人脉雄厚》4月23日，周扬青发文正式宣布与罗志祥分手。周扬青的一则分手声明为网友们打开了新世界的大门，罗志祥这位“宝藏男孩”的黑历史也成了网友们茶余饭后用来打发时间的谈资。按照以往明星分手撕X的例子，女方发文……http://t.cn/A6AZaJEg,0,0,0,04月28日
476,543,全星侦探,:@全星侦探周扬青发长微博宣布了她与罗志祥分手的消息。同时，在长文中她还爆出了男方的渣男行为。但纵观长文，其实分手的起因就是因为她看了罗志祥的手机。也就是说，看了手机她才发现罗志祥有另一部专门用来聊妹的手机，周扬青不在的几乎每一天 ，罗志祥都会约不同的女生来家里。此事一出，引起了网友们对恋爱中该不该看对象手机的问题的热议。那么，大家觉得呢？http://t.cn/A6AZh4jo,276,0,1,04月27日
477,544,西大王_cc,:看了周扬青的小小号，再看她宣布分手的微博，太好哭了。,3,0,1,04月27日
478,545,最in综艺咖,:周扬青宣布分手，爆料罗志祥长期与多位女性保持不正当男女关系 最in综艺咖的微博视频,0,0,0,04月27日
479,546,古今古言A,:《对罗志祥的事，为何作出如此惊讶状》周扬青发表长文正式宣布与罗志祥分手，称罗志祥“九年间一直约妹子”、和多名女艺人、女化妆师等“有长期不正当男女关系”http://t.cn/A6A7nDkK,2,0,0,04月27日
480,547,铭忾看娱乐,:发布了头条文章：《周扬青在宣布分手后的第三天，罗志祥担心的事情还是发生了》 周扬青在宣布分手后的第三天，罗志祥担心的事情还是发生了,0,0,0,04月27日
481,548,罢疽扯爱追剧,:发布了头条文章：《周扬青在宣布分手后的第三天，罗志祥担心的事情还是发生了》 周扬青在宣布分手后的第三天，罗志祥担心的事情还是发生了,0,0,0,04月27日
482,549,白羊座Toscana金七岁,:发布了头条文章：《周扬青宣布分手3天后，罗志祥最担心的事还是发生了》 周扬青宣布分手3天后，罗志祥最担心的事还是发生了,0,0,0,04月27日
483,550,hiuching晴晴晴晴晴槐玫澄,:发布了头条文章：《周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧》 周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧,0,0,0,04月27日
484,551,石桥居士维本,:发布了头条文章：《周扬青宣布分手3天后，罗志祥最担心的事还是发生了》 周扬青宣布分手3天后，罗志祥最担心的事还是发生了,0,0,0,04月27日
485,552,利点点ooooo,:发布了头条文章：《周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧》 周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧,0,0,0,04月27日
486,553,白菜商品挖不停,:周扬青 发声明宣布已经和罗志祥 分手… 罗志祥周扬青分手  白菜商品挖不停的微博视频,0,0,0,04月27日
487,554,hiuching晴晴晴晴晴槐玫澄,:发布了头条文章：《周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧》 周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧,0,0,0,04月27日
488,555,石桥居士维本,:发布了头条文章：《周扬青宣布分手3天后，罗志祥最担心的事还是发生了》 周扬青宣布分手3天后，罗志祥最担心的事还是发生了,0,0,0,04月27日
489,556,利点点ooooo,:发布了头条文章：《周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧》 周扬青宣布分手后，罗志祥再被曝出绯闻，粉丝们表示原来是连续剧,0,0,0,04月27日
490,557,白菜商品挖不停,:周扬青 发声明宣布已经和罗志祥 分手… 罗志祥周扬青分手  白菜商品挖不停的微博视频,0,0,0,04月27日
491,558,网红领域,:据报道，周扬青宣布和罗志祥9年的恋情分手的原因，是等了一些时间，因为那段时间疫情在爆发。所以她选在4月23日解释分手的原因，假如你问我悲伤吗。不会感到悲伤，只是觉得她让我不值得。很多年轻的女粉丝为之心痛，朋友圈里面的恺恺也支持了她的决定：“他不配”。恺恺在周扬青的帖子之下认真地回答：“谢谢罗志祥让我们认识，但我真的为你高兴，最终和他分手，周扬青你值得拥有更好的”，成为娱乐圈第一个为周扬青挺身而出的明星。,1,0,0,04月27日
492,559,网红领域,:#周扬青再发声##小贴士#罗志祥和周扬青分手的这个事件，不过这个瓜还没完。在周扬青正式宣布与罗志祥分手的信息中，罗志祥在人们心里的形象彻底完了。据周扬青爆出，罗和自己的女艺人和化妆师，保持长时间的不明不白的关系。并且经常举行常人无法想象的多人运动，面对这些爆料，罗没有争辩，只是回应道了歉。,0,0,0,04月27日
493,560,网红写真,:#周扬青再发声##小贴士#罗志祥和周扬青分手的这个事件，不过这个瓜还没完。在周扬青正式宣布与罗志祥分手的信息中，罗志祥在人们心里的形象彻底完了。据周扬青爆出，罗和自己的女艺人和化妆师，保持长时间的不明不白的关系。并且经常举行常人无法想象的多人运动，面对这些爆料，罗没有争辩，只是回应道了歉。,0,0,0,04月27日
494,561,绝对领域JK,:#周扬青再发声##小贴士#罗志祥和周扬青分手的这个事件，不过这个瓜还没完。在周扬青正式宣布与罗志祥分手的信息中，罗志祥在人们心里的形象彻底完了。据周扬青爆出，罗和自己的女艺人和化妆师，保持长时间的不明不白的关系。并且经常举行常人无法想象的多人运动，面对这些爆料，罗没有争辩，只是回应道了歉。,0,0,0,04月27日
495,562,骑上电瓶去追兴,:世上有两种男人不可信，一种是黑眼圈的，一种是白眼圈的,0,0,3,04月27日
496,563,宁厶,:#柚柚小助手#【罗志祥被曝分手后首现身？眼神闪躲显紧张】周扬青宣布分手并曝光罗志祥出轨、与多人有不正当关系后，形象一落千丈，罗志祥妈妈称周毁了罗志祥↓↓近日，有网友发布了一则关于罗志祥的视频，疑似风波后首现身，视频中罗志祥一身黑衣黑裤，神情紧张眼神闪躲，再无往日搞怪的形象，现场视频↓↓『罗志祥被曝分手后第一次现身？眼神闪躲显紧张_手机新浪网』http://t.cn/A6AhM9HP,0,0,0,04月27日
497,564,手机上的新浪,:【罗志祥被曝分手后首现身？眼神闪躲显紧张】周扬青宣布分手并曝光罗志祥出轨、与多人有不正当关系后，形象一落千丈，罗志祥妈妈称周毁了罗志祥↓↓近日，有网友发布了一则关于罗志祥的视频，疑似风波后首现身，视频中罗志祥一身黑衣黑裤，神情紧张眼神闪躲，再无往日搞怪的形象，现场视频↓↓http://t.cn/A6AhVhzV,4,2,3,04月27日
498,565,Qing,:【罗志祥被曝分手后首现身？眼神闪躲显紧张】周扬青宣布分手并曝光罗志祥出轨、与多人有不正当关系后，形象一落千丈，罗志祥妈妈称周毁了罗志祥↓↓近日，有网友发布了一则关于罗志祥的视频，疑似风波后首现身，视频中罗志祥一身黑衣黑裤，神情紧张眼神闪躲，再无往日搞怪的形象，现场视频↓↓http://t.cn/A6AhVhzV,1,0,1,04月27日
499,566,新浪新闻,:【罗志祥被曝分手后首现身？眼神闪躲显紧张】周扬青宣布分手并曝光罗志祥出轨、与多人有不正当关系后，形象一落千丈，罗志祥妈妈称周毁了罗志祥↓↓近日，有网友发布了一则关于罗志祥的视频，疑似风波后首现身，视频中罗志祥一身黑衣黑裤，神情紧张眼神闪躲，再无往日搞怪的形象，现场视频↓↓http://t.cn/A6AhVhzV,4707,208,691,04月27日
500,567,独占欲0904,:【娱你有瓜】4月23日，周扬青发文宣布与罗志祥分手并罗列罗志祥在感情中犯下的种种不可饶恕的大错后，罗志 台媒曝罗志祥让蝴蝶给周扬青道歉，蝴蝶失联以泪洗面，对不起男友http://t.cn/A6APOngW,0,0,0,04月27日
501,568,娱大嘴,:周扬青微博发长文宣布已与罗志祥分手了一段时间，她还给罗志祥写了一封信。信中写到分手的起因是罗志祥怪她看了自己的手机，可怕可怕...... 这也太毁三观了，令人难以置信,2,0,0,04月27日
502,569,娱乐楠,:周扬青宣布与罗志祥分手后再发文，终于可以大声说出“我单身”http://t.cn/A6wetBCA,2,0,2,04月27日
503,570,延寿丁丁,:【罗志祥人设崩塌，综艺、代言均受牵连，蒙牛成全场最惨】周扬青与罗志祥分手事件发生之后，在被吃瓜群众吐槽之余，罗志祥的“钱”途似乎也受到了影响。因为人设崩塌，多家品牌、综艺节目均受到牵连，其中最倒霉的或是蒙牛，就在罗志祥周扬青分手消息曝出前一天，蒙牛刚刚宣布罗志祥成为纯甄的代言人。聘请罗志祥担任导师的综艺节目《创造营2020》官方微博已删除了跟罗志祥有关的内容。另外，据天眼查数据显示，罗志祥名下有四家公司，但有实际控制权的有五家，均为影视文化传播方向。http://t.cn/A6wgjXWG,1,0,0,04月27日
504,571,青寒wangrf,#罗志祥周扬青分手##罗志祥手机#周扬青发声明，宣布已经和罗志祥分手！看了这长文感觉三观已塌，你们品品！！,0,0,0,04月27日
505,572,人生只能活一次,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助 https://kefu.weibo.com/faqdetail?id=13216,0,0,0,04月26日
506,573,双儿说情感,:周扬青发文宣布与罗志祥分手曝光已成第一热搜！这是渣男祖师爷么,6,0,0,04月26日
507,574,爱豆拌fan,:#罗志祥周扬青分手#周扬青宣布与罗志祥分手，男方昔日视频被扒，罗志祥曾自认感情专一认真！ 爱豆拌fan的微博视频,1,0,0,04月26日
508,575,一个店铺的招牌,:周扬青发文宣布与罗志祥分手曝光已成第一热搜！这是渣男祖师爷么[捂脸]或许不是渣，只想给所有女生一个家[旺柴] 无锡 一个店铺的招牌的微博视频,0,0,0,04月26日
509,576,甜bj辛,我发表了头条文章:《为什么大多数演艺圈的明星婚姻爱情总是不顺呢？离婚率为什么这么高?》 为什么大多数演艺圈的明星婚姻爱情总是不顺呢？离婚率为什么这么高?,0,0,0,04月26日
510,577,一份期盼,:23号周扬青宣布了相恋9年的罗志祥分手的消息，而本以为是对金童玉女，看完文章之后却让人大跌眼镜，而许多人做梦都想不到，就是这样一个好好先生竟然做出了这么不堪的事情。而内容也是非常让人震惊了，并且不少网友还在综艺节目是上找到了提及周扬青时罗志祥的表现，真是实锤“渣男”啊！而本是男人帮的好意提醒，罗志祥却并没有放在心上，并且现在罗志祥与周扬青的官宣分手戏码还在上演，本来以为官宣完过两天事情就会消散，但...http://t.cn/A6AvHnqc,2,0,0,04月26日
511,578,一份期盼,:23号周扬青宣布了相恋9年的罗志祥分手的消息，而本以为是对金童玉女，看完文章之后却让人大跌眼镜，而许多人做梦都想不到，就是这样一个好好先生竟然做出了这么不堪的事情。而内容也是非常让人震惊了，并且不少网友还在综艺节目是上找到了提及周扬青时罗志祥的表现，真是实锤“渣男”啊！而本是男人帮的好意提醒，罗志祥却并没有放在心上，并且现在罗志祥与周扬青的官宣分手戏码还在上演，本来以为官宣完过两天事情就会消散，但...http://t.cn/A6AvHnqc,2,0,0,04月26日
512,579,玉战士Alan,:周扬青宣布和罗志祥分手，9年青春没有结果：爱情很贵，请勿浪费周扬青宣布和罗志祥分手，9年青春没有结果：爱情很贵，请勿浪费,0,0,0,04月26日
513,580,薰之韵绘图设计动画视频工作室,:周扬青发文宣布与罗志祥分手曝光已成第一热搜！这是渣男祖师爷么[捂脸]或许不是渣，只想给所有女生一个家[旺柴] 薰之韵绘图设计动画视频工作室的微博视频,0,0,0,04月26日
514,581,暧心人士,:近日，关于#罗志祥周扬青分手#的事件 ，网络上传得沸沸扬扬好不热闹。最开始是由于周扬青正式宣布了和罗志祥的关系结束，在回忆了两人9年来的美好回忆后，还曝光了罗志祥长期和旗下艺人以及化妆师有不正当关系的事情。同时罗志祥私生活比较混乱，在周扬青不在家时带着其他不同女孩回家。兄弟朋友一起约会女孩子，还对她们不尊重。事情曝光后，引起社会舆论一片哗然，不少网友对罗志祥的人品提出质疑。他本人也先后2次对周扬青道歉，还对之前不尊重的女生道歉，后来连之前怀疑的旗下艺人蝴蝶姐姐也道歉了，可见事态非常严重。事情闹到这个份上，除了网友还有不少明星参与其中，大家都对这起事件发生。而作为曾经和罗志祥有过接触的著名经纪人陈孝志，他也在网络发长文曝罗志祥昔日曾想潜规则他旗下艺人#叶安婷#。在长文中陈孝志提到了10多年前的旧事，当时的艺人叶安婷和罗志祥拍电影，罗志祥约她出去但是被回绝。之后罗志祥的助理知道后，晚上把叶安婷私自带到房间审问和罗志祥的关系。之后这件事情曝光，罗志祥居然对媒体放话只要是陈孝志的艺人都不能上他的节目，算是恼羞成怒了吧。陈孝志还提到了罗志祥在宣传电影时放上和叶安婷的合照借口是培养感情，之后叶安婷没有去赴约，他也翻脸不认人，说照片他没有同意就放上去了，多次拒绝反诬陷。之后陈孝志还不忘谈到周杰伦，原来罗志祥虽然表面上和周杰伦称兄道弟，但是私下却diss周杰伦唱歌没有他好，还现场表演。据了解，叶安婷是台湾的一名女演员，网上对她的资料并不是特别详细，从现有的资料中得知，她出生于7月14日，但并不知道她的出生年份，通过她的娱乐圈经历网友推测，她应该是一名80后，很早就混迹于娱乐圈，在进入娱乐圈之前，她是做平面模特出身的，拥有一副好身材，长相也比较甜美可爱，不然也不会被罗志祥看中，想与其发生关系。叶安婷是一个比较低调的艺人，她出演过《流星花园》、《飞跃情海》、《爱到底》等多部作品，虽然内地网友对她并不是特别熟悉，不过在台湾她还是拥有较高的人气，可惜她后来并没有火起来，现在看起来有可能和罗志祥的打压有很大的关系。生活中的叶安婷属于一个比较有情调的女艺人，她喜欢唱歌，喜欢画画，还喜欢拍照，经常在个人社交网络上传一些关于自己的近况，令不少网友对她简单的生活羡慕不已。从目前掌握的资料来看，叶安婷并没有任何的男朋友，不知道是不是因为罗志祥的原因，希望今后她能够早日摆脱这个事件，事业越来越好。,20,3,3,04月26日
515,582,弃我者後會無期mulder,#罗志祥周扬青分手##罗志祥手机#周扬青发声明，宣布已经和罗志祥分手！看了这长文感觉三观已塌，你们品品！！,0,0,0,04月26日
