Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
347,354,百姓关注,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,5,3,7,04月09日
348,355,新浪湖北,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,44,7,29,04月09日
349,356,成都商报,:【#拍虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖。4月9日晚，@天骁的小猫咪321发文道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。http://t.cn/A6wwAfpW,256,15,110,04月09日
350,357,广西反邪教,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,4,7,6,04月09日
351,358,新浪辽宁,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,8,0,19,04月09日
352,359,头条校园,:【校方回应#大学生拍摄虐猫视频贩卖#涉事学生发文致歉,75,8,20,04月09日
353,360,周至法院,:【#山东理工大学回应学生虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#大学生拍摄虐猫视频贩卖#@澎湃新闻http://t.cn/A6wz9DPd,0,0,3,04月09日
354,361,凤凰网视频,【山东高校#大学生虐杀流浪猫拍视频牟利#致多只流浪猫死亡】#大学生拍摄虐猫视频贩卖#近日，动物保护人士@霸气旧菜菜hh爆料山东某高校一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等方式虐待，并拍摄视频通过微博、QQ等社交平台公开宣传贩卖。其中大多数动物为学校流浪猫，也通过买猫骗猫进行虐杀，致多只流浪猫死亡。目前@淄博记事本已联系该校，事情正在进一步调查处理中。9日晚，#山东理工大学回应学生虐猫#：经核实，该事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校已对该生进行批评教育，并责令其对本事件造成的不良影响向广大网友致歉。#拍摄虐猫视频大学生道歉##风视频#http://t.cn/A6w7EwGLhttp://t.cn/A6w7E4hc,1701,277,445,04月09日
355,362,湖北经典音乐广播,:#1038快报#【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。网友回复：@今日甜分: 如果道歉有用，还要警察干嘛？道歉猫咪就能复活吗,2,0,0,04月09日
356,363,济南时报,:【#山东#理工大学拍摄虐猫视频大学生道歉：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。4月9日晚间，该生通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,165,15,57,04月09日
357,364,青流视频,:【“可食用陆生动物名单”征求意见：#狗为伴侣动物拟禁食#】4月8日，农业农村部官网公布了《国家畜禽遗传资源目录（征求意见稿）》并向社会公开征求意见，列入《目录》的动物，着按照家畜家禽进行管理，可以用于食用等商业利用。《目录》包括家养的传统畜禽和特种畜禽共31个种，其中，传统畜禽18种，特种畜禽13种。针对此前关注度较高的狗是否列入《目录》，农业农村部在说明中回应，随着人类文明进步和公众对动物保护的关注及偏爱，狗已从传统家畜“特化”为伴侣动物。#大学生拍摄虐猫视频贩卖##拍摄虐猫视频大学生道歉#（编辑 郭茂勇）http://t.cn/A6wz0XBX,3,2,4,04月09日
358,365,三联生活周刊,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。4月9日晚间，该生通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,2211,154,306,04月09日
359,366,上海反邪教,:【网曝#山东理工大学学生虐猫#并拍视频贩卖  校方回应：正在处理中,10,11,11,04月09日
360,367,FM963,:【#山东理工大学回应学生虐猫#：正在处理中,0,1,0,04月09日
361,368,FM963,:【山东#大学生拍摄虐猫视频贩卖#：他没什么朋友，同学称大家一般不敢惹】近日，山东淄博。山东理工大学一大四学生被指拍摄虐杀动物视频并贩卖。其同学介绍：他没什么朋友、课堂冲撞老师，大家一般不敢惹，担心他虐猫只是第一步。大学生被指卖虐猫视频，同学担心只是开始 七环视频的微博视频,19,4,7,04月09日
362,369,火速头条,:#火速头条#【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,0,0,0,04月09日
363,370,FM963,:【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNehttp://t.cn/A6wzK7ef,0,0,1,04月09日
364,371,成都全搜索新闻网,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。#大学生拍摄虐猫视频贩卖#,12,1,7,04月09日
365,372,工人日报,:【山东理工大学#大学生拍摄虐猫视频获利#校方回应：正在处理中】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫尚还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。>>http://t.cn/A6w7V8sM,7,6,20,04月09日
366,373,Vista看天下,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫并拍摄视频通过网络宣传贩卖 。当事人@天骁的小猫咪321通过微博向网友道歉：“我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。”,7446,394,1507,04月09日
367,374,潍坊晚报,:【#拍虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖。4月9日晚，@天骁的小猫咪321发文道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。（红星新闻）,3,1,7,04月09日
368,375,新浪新闻客户端,:【山东理工大学回应学生虐猫：已责令其道歉，将严肃处理】网曝#大学生拍虐猫视频贩卖#，4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#拍摄虐猫视频大学生道歉#山东理工大学虐猫事件当事人范源庆在其个人微博账号@天骁的小猫咪321发布了道歉信，诚心接受网友的谴责和学校的批评教育，并诚恳的道歉和悔过@澎湃新闻http://t.cn/A6wz9DPd,2286,172,1787,04月09日
369,376,天涯社区,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,591,42,239,04月09日
370,377,FM963,:【#拍虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,1,0,2,04月09日
371,378,新浪看点,:【#山东理工大学回应学生虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#大学生拍摄虐猫视频贩卖#@澎湃新闻http://t.cn/A6wz9DPd,14,3,12,04月09日
372,379,手机上的新浪,:【#山东理工大学回应学生虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#大学生拍摄虐猫视频贩卖#@澎湃新闻http://t.cn/A6wz9DPd,10,1,19,04月09日
373,380,新浪博客,:【#山东理工大学回应学生虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。#大学生拍摄虐猫视频贩卖#@澎湃新闻http://t.cn/A6wz9DPd,90,7,42,04月09日
374,381,红星新闻,:【#拍虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖。4月9日晚，@天骁的小猫咪321发文道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,246,24,68,04月09日
375,382,中国搜索,:【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNe(澎湃),29,7,17,04月09日
376,383,陇南网警巡查执法,:【#山东理工大学回应学生虐猫#：正在处理中,1,0,0,04月09日
377,384,四川手机报,:【山东理工大学#大学生拍摄虐猫视频贩卖#校方回应：正在处理中】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫尚还存活的情况下，用残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。@沸点视频http://t.cn/A6w7cTVh,165,15,37,04月09日
378,385,云南省文化馆,:【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNe,1,0,0,04月09日
379,386,中国新闻周刊,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,3911,164,863,04月09日
380,387,澎湃新闻,:【#高校回应学生拍视频虐猫#：已责令其道歉，将严肃处理】山东理工大学一名大四学生被指虐猫，还拍摄并贩卖相关视频。4月9日，@山东理工大学发布声明称，近日，有微博反映范源庆虐猫及在网上发布虐猫视频，经核实，该事件中所涉当事人范源庆为该校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。http://t.cn/A6w7uqNehttp://t.cn/A6wzK7ef,5474,477,1068,04月09日
381,388,七环视频,:【山东#大学生拍摄虐猫视频贩卖#：他没什么朋友，同学称大家一般不敢惹】近日，山东淄博。山东理工大学一大四学生被指拍摄虐杀动物视频并贩卖。其同学介绍：他没什么朋友、课堂冲撞老师，大家一般不敢惹，担心他虐猫只是第一步。大学生被指卖虐猫视频，同学担心只是开始 七环视频的微博视频,13,1,6,04月09日
382,389,龙江检察,:【#大学生拍摄虐猫视频贩卖#校方：正在处理中】 沸点视频的秒拍视频,14,11,13,04月09日
383,390,头条新闻,:【#拍摄虐猫视频大学生道歉#：给我一次改过的机会】#大学生拍摄虐猫视频贩卖#近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。@天骁的小猫咪321通过微博向网友道歉：我诚心接受网友的谴责和学校的批评教育，也愿意承担由此不良行为所带来的一切后果。今后，我将做一个爱惜动物的人，来弥补自己犯下的错误。恳请大家相信我，给我一次改过的机会。,22599,587,2351,04月09日
384,391,楚天都市报,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,482,74,148,04月09日
385,392,北部湾在线,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫尚还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。（via沸点视频）http://t.cn/A6w7cTVh,0,0,0,04月09日
386,393,头条校园,关于范源庆同学虐猫视频事件的声明近日，有微博反映范源庆虐猫及在网上发布、转发虐猫视频，经核实，该事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。同时，学校将加强学生的教育管理，努力培养有社会责任和健康身心的合格人才。山东理工大学学生工作处2020年4月9日,10,1,4,04月09日
387,394,微博校园,关于范源庆同学虐猫视频事件的声明近日，有微博反映范源庆虐猫及在网上发布、转发虐猫视频，经核实，该事件中所涉当事人范源庆为我校数学与统计学院2016级学生。学校对此事件高度重视，已对该生进行严肃批评教育，并责令其对本事件造成的不良影响向广大网友致歉。学校将进一步调查研究，依法依规严肃处理。同时，学校将加强学生的教育管理，努力培养有社会责任和健康身心的合格人才。山东理工大学学生工作处2020年4月9日,28,16,12,04月09日
388,395,宝鸡检察,:【#山东理工大学回应学生虐猫#：正在处理中,5,2,8,04月09日
389,396,红网,:【#山东理工大学回应学生虐猫#：正在处理中,433,61,106,04月09日
390,397,法治日报,:#带你见见光#【#山东理工大学回应学生虐猫#：正在处理中,444,72,152,04月09日
391,398,柳州公安,:【残忍得令人毛骨悚然！网曝山东理工大四学生虐猫 警方：已介入调查,8,1,7,04月09日
392,399,河北经济广播,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,0,0,1,04月09日
393,400,河北综合广播,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,0,0,0,04月09日
394,401,记者观察杂志社官博,:【#山东理工大学回应学生虐猫#：正在处理中,0,0,0,04月09日
395,402,931郑州经济广播,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,1,0,0,04月09日
396,403,观察者网,:【#山东理工大学回应学生虐猫#：正在处理中,784,104,141,04月09日
397,404,930老友记,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫尚还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。（沸点视频）#930新闻眼#http://t.cn/A6w7cTVh,0,0,1,04月09日
398,405,麦富迪官方微博,:#大学生拍摄虐猫视频贩卖#太过分了！！！！可以不爱，请别伤害！！！,33,1,10,04月09日
399,406,杭州网,:【#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,7,5,10,04月09日
400,407,界首检察,:【#大学生拍摄虐猫视频贩卖#校方：正在处理中】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。@沸点视频http://t.cn/A6w7cTVh,9,2,2,04月09日
401,408,各界导报社官微,:【山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,0,0,1,04月09日
402,409,中国教育在线,:【严惩！山东理工大学#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,29,2,18,04月09日
403,410,N视频,:#大学生拍摄虐猫视频贩卖#【网曝山东理工大学一学生血腥虐猫，#山东理工大学回应学生虐猫#：确有此人，正调查处理】近日有网友曝料称山东理工大学一大四学生范某某虐猫，并拍摄视频在网上贩卖。视频可见虐猫手段极其残暴，火烧活猫、电击猫、皮鞭抽打猫，内容十分血腥。该网友伪装成买家了解到，被虐待的猫都是山东理工大学校内的流浪猫。网友与虐猫者提供的聊天截屏中，发现“山东理工大学毕业设计”文件。9日，记者联系山东理工大学了解到，曝光的学生确为山东理工大学学生，目前学校正对此事进行调查处理。#大学生虐杀流浪猫拍视频牟利#http://t.cn/A6wzAloO,614,35,189,04月09日
404,411,南农青年,:#大学生拍摄虐猫视频贩卖#有时人性恶毒之深是我们没办法想到的,4,0,0,04月09日
405,412,蒲城检察,:【#大学生拍摄虐猫视频贩卖#校方：正在处理中】近日，网友爆料山东理工大学一名大四学生虐待流浪猫，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。@沸点视频http://t.cn/A6w7cTVh,10,3,7,04月09日
406,413,九江晨报,:【网曝#山东理工大学学生虐猫#并拍视频贩卖  校方回应：正在处理中,8,1,4,04月09日
407,414,攀枝花日报,:【#大学生拍摄虐猫视频贩卖##山东理工大学回应学生虐猫#】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。惨遭毒手的大部分为学校内的流浪猫，两个月内已有80只被虐至死。对此山东理工大学回应：是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。http://t.cn/A6w7cTVh,2,1,1,04月09日
408,415,青岛新闻网,:【#山东理工大学回应学生虐猫至死#：正在处理中,17,1,17,04月09日
409,416,乌兰浩特政法,:#大学生拍摄虐猫视频贩卖#【山东一#大学生虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。（新京报我们视频）http://t.cn/A6w7QN6y,1,1,2,04月09日
410,417,永丰公安,:iPhone拍摄技巧合集，6分钟扶你拍照水平上个新台阶，马住查漏补缺。 拍照小技巧的微博视频#大学生拍摄虐猫视频贩卖#,3,0,1,04月09日
411,418,芜湖反邪教,:#大学生拍摄虐猫视频贩卖#【山东一#大学生虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。（新京报我们视频）http://t.cn/A6w7QN6y,0,0,0,04月09日
412,419,赣州市中级法院,:【#山东理工大学回应学生虐猫#：正在处理中,0,2,0,04月09日
413,420,南方法治报,:【#大学生拍摄虐猫视频贩卖##山东理工大学回应学生虐猫#】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。惨遭毒手的大部分为学校内的流浪猫，两个月内已有80只被虐至死。对此山东理工大学回应：是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。http://t.cn/A6w7fBgP,2,0,1,04月09日
414,421,926梁溪之声广播,:【山东理工大学#大学生拍摄虐猫视频获利#校方回应：正在处理中,0,1,1,04月09日
415,422,青年报,:【#山东理工大学回应学生虐猫至死#：正在处理中,6,1,12,04月09日
416,423,凤凰周刊,:【#大学生拍摄虐猫视频贩卖##山东理工大学回应学生虐猫#】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。惨遭毒手的大部分为学校内的流浪猫，两个月内已有80只被虐至死。对此山东理工大学回应：是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。http://t.cn/A6w7cTVh,981,493,390,04月09日
417,424,潍坊晚报,:【山东高校#大学生拍摄虐猫视频贩卖#两个月致80只流浪猫死亡,2,0,8,04月09日
418,425,白银市检察院,:#大学生拍摄虐猫视频贩卖#当人类和动物互换角色会怎么样?动物是人类的朋友，爱护动物就是爱护自己！,8,2,6,04月09日
419,427,56网,:【网曝山东理工大学学生虐猫还拍摄视频获利  校方回应：是本校学生 正在处理中,0,0,2,04月09日
420,428,内蒙古反邪教,:#大学生拍摄虐猫视频贩卖#【山东一#大学生虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。（新京报我们视频）http://t.cn/A6w7QN6y,13,13,14,04月09日
421,429,江南晚报,:【山东理工大学#大学生拍摄虐猫视频获利#校方回应：正在处理中,12,3,9,04月09日
422,430,江苏广播,:【山东理工大学#大学生拍摄虐猫视频贩卖#，两个月致80只流浪猫死亡】近日，网友爆料山东理工大学一名大四学生虐待流浪猫。在猫尚还存活的情况下，用剥皮、掏肠、火烧、电击等残忍的方式虐待，并拍摄视频通过网络宣传贩卖 。其中大多数动物为学校流浪猫，两个月内死亡80只。对此山东理工大学回应称，是本校的学生，目前该学生已将视频全部删除，事情正在进一步调查处理中。（沸点视频）http://t.cn/A6w7cTVh,1,0,1,04月09日
423,431,健康界,:【#山东理工大学回应学生虐猫#：正在处理中,22,3,16,04月09日
424,432,凤凰网,:【山东高校#大学生虐杀流浪猫拍视频牟利#致多只流浪猫死亡】近日，动物保护人士@霸气旧菜菜hh爆料山东某高校一名大四学生虐待流浪猫。在猫还存活的情况下，用剥皮、掏肠、火烧、电击等方式虐待，并拍摄视频通过微博、QQ等社交平台公开宣传贩卖。其中大多数动物为学校流浪猫，也通过买猫骗猫进行虐杀，致多只流浪猫死亡。目前@淄博记事本已联系该校，事情正在进一步调查处理中。#大学生拍摄虐猫视频贩卖#http://t.cn/A6w7E4hc,2342,527,292,04月09日
425,433,扬子晚报,:#大学生拍摄虐猫视频贩卖#【山东一#大学生被指虐猫拍视频贩卖#】4月8日，有网友爆料称山东理工大学大四学生范某某虐杀流浪猫，并拍视频贩卖。视频中多只猫遭到焚烧、鞭打等虐待行为。在范某某给买家提供的图片中，网友发现，电脑桌面上有一份山东理工大学毕业设计文件。记者向山东理工大学求证此事，党委办公室工作人员称，学校接到舆情后已介入此事。@新京报我们视频http://t.cn/A6w7QN6y,98,9,28,04月09日
426,434,南京V法院,:【#山东理工大学回应学生虐猫#：正在处理中,2,0,2,04月09日
